##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
13.93000, 13.01862
13.94000, 9.025215
13.95000, 2.032028
13.96000, 12.15121
13.97000, 12.15845
13.98000, 8.165901
13.99000, 7.173561
14.00000, 25.18175
14.01000, 2.236202
14.02000, 6.244858
14.03000, 15.25372
14.04000, 2.677551
14.05000, 15.68766
14.06000, 6.697948
14.07000, 8.708424
14.08000, 5.719078
14.09000, 1.729916
14.10000, 11.74128
14.11000, 10.75283
14.12000, 6.764549
14.13000, 12.77681
14.14000, 11.87738
14.15000, 12.89094
14.16000, 15.90466
14.17000, 26.92009
14.18000, 9.935703
14.19000, 6.951481
14.20000, 0.9674340
14.21000, 14.98355
14.22000, 21.00057
14.23000, 8.017754
14.24000, 16.03510
14.25000, 21.05654
14.26000, 13.07422
14.27000, 4.092060
14.28000, 1.110064
14.29000, 10.12823
14.30000, 7.146561
14.31000, 6.165058
14.32000, 18.18371
14.33000, 6.202534
14.34000, 10.22227
14.35000, 4.757837
14.36000, 9.259846
14.37000, 14.27769
14.38000, 8.295704
14.39000, 10.31387
14.40000, 12.33221
14.41000, 21.35173
14.42000, 3.371420
14.43000, 18.39257
14.44000, 6.413876
14.45000, 6.435345
14.46000, 7.456966
14.47000, 3.478741
14.48000, 10.50067
14.49000, 20.52275
14.50000, 7.544983
14.51000, 2.565659
14.52000, 15.58820
14.53000, 6.610878
14.54000, 2.633713
14.55000, 5.656693
14.56000, 11.67982
14.57000, 5.703091
14.58000, 10.72651
14.59000, 16.75007
14.60000, 15.77377
14.61000, 1.797621
14.62000, 3.821608
14.63000, 19.04267
14.64000, 24.06692
14.65000, 15.09129
14.66000, 2.884211
14.67000, 4.138882
14.68000, 10.16210
14.69000, 18.19483
14.70000, 21.21829
14.71000, 3.241863
14.72000, 13.26555
14.73000, 5.289366
14.74000, 6.313293
14.75000, 15.33733
14.76000, 13.36149
14.77000, 17.38576
14.78000, 14.41058
14.79000, 16.43552
14.80000, 10.46059
14.81000, 8.485760
14.82000, 2.443247
14.83000, 18.58130
14.84000, 4.605946
14.85000, 1.369303
14.86000, 15.70157
14.87000, 9.725716
14.88000, 8.749962
14.89000, 11.77430
14.90000, 1.798735
14.91000, 2.823261
14.92000, 7.848923
14.93000, 11.87468
14.94000, 19.90051
14.95000, 6.926441
14.96000, 18.95245
14.97000, 19.77214
14.98000, 18.79914
14.99000, 1.173752
15.00000, 0.8527510
15.01000, 8.879351
15.02000, 6.054493
15.03000, 10.93853
15.04000, 12.96540
15.05000, 6.992367
15.06000, 1.980577
15.07000, 14.04545
15.08000, 10.07156
15.09000, 15.09777
15.10000, 11.12406
15.11000, 4.150438
15.12000, 17.17690
15.13000, 13.20345
15.14000, 6.230085
15.15000, 1.743198
15.16000, 16.28259
15.17000, 11.30846
15.18000, 13.33440
15.19000, 9.360428
15.20000, 0.6134660
15.21000, 20.41831
15.22000, 16.44411
15.23000, 6.530010
15.24000, 13.49240
15.25000, 13.51487
15.26000, 7.537422
15.27000, 11.56004
15.28000, 7.582724
15.29000, 2.605478
15.30000, 7.628300
15.31000, 10.65119
15.32000, 0.6741370
15.33000, 1.302847
15.34000, 15.71942
15.35000, 13.74176
15.36000, 6.127399
15.37000, 19.15065
15.38000, 14.17393
15.39000, 9.197258
15.40000, 6.220661
15.41000, 12.41001
15.42000, 5.433475
15.43000, 5.456972
15.44000, 0.4804970
15.45000, 10.50397
15.46000, 20.52748
15.47000, 9.551012
15.48000, 8.575081
15.49000, 1.599171
